subnational1,year,extent_2000_ha,loss_ha,loss_rate_%,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,emission_Mg_CO2e,emission_estimated_CO2e,carbon_loss_MgC,source,predicted_loss_ha,predicted_loss_rate_%,predicted_emission_CO2e,emission_CO2e
Sumatera Utara,2003,5784850,37482.0,0.6479338271519572,646605358.0,572,17289127.0,78683713.67999999,21439704.0,historical,,,,78683713.67999999
Sumatera Utara,2004,5784850,72385.0,1.2512856858864103,646605358.0,572,32988896.0,151953487.4,41404220.0,historical,,,,151953487.4
Sumatera Utara,2005,5784850,74515.0,1.2881060010199057,646605358.0,572,42128425.0,156424868.6,42622580.0,historical,,,,156424868.6
Sumatera Utara,2006,5784850,66724.0,1.1534266229893602,646605358.0,572,36172537.0,140069689.76,38166128.0,historical,,,,140069689.76
Sumatera Utara,2007,5784850,52432.0,0.906367494403485,646605358.0,572,27915975.0,110067351.68,29991104.0,historical,,,,110067351.68
Sumatera Utara,2008,5784850,65671.0,1.1352239038177308,646605358.0,572,39202488.0,137859190.04,37563812.0,historical,,,,137859190.04
Sumatera Utara,2009,5784850,121059.0,2.09269038955202,646605358.0,572,70173476.0,254131895.16,69245748.0,historical,,,,254131895.16
Sumatera Utara,2010,5784850,93338.0,1.6134904102958592,646605358.0,572,47346780.0,195938863.12,53389336.0,historical,,,,195938863.12
Sumatera Utara,2011,5784850,100568.0,1.7384720433546246,646605358.0,572,55309139.0,211116368.32,57524896.0,historical,,,,211116368.32
Sumatera Utara,2012,5784850,89313.0,1.5439121152666015,646605358.0,572,46721516.0,187489422.12,51087036.0,historical,,,,187489422.12
Sumatera Utara,2013,5784850,53252.0,0.9205424514032344,646605358.0,572,24688366.0,111788728.48,30460144.0,historical,,,,111788728.48
Sumatera Utara,2014,5784850,85505.0,1.4780849978823998,646605358.0,572,43983016.0,179495516.2,48908860.0,historical,,,,179495516.2
Sumatera Utara,2015,5784850,53040.0,0.9168777064228114,646605358.0,572,27395935.0,111343689.6,30338880.0,historical,,,,111343689.6
Sumatera Utara,2016,5784850,79282.0,1.3705109034806433,646605358.0,572,39048200.0,166431945.68,45349304.0,historical,,,,166431945.68
Sumatera Utara,2017,5784850,74551.0,1.2887283162052603,646605358.0,572,34312671.0,156500441.24,42643172.0,historical,,,,156500441.24
Sumatera Utara,2018,5784850,66196.0,1.1442993336041558,646605358.0,572,30145097.0,138961291.04,37864112.0,historical,,,,138961291.04
Sumatera Utara,2019,5784850,51889.0,0.8969809070243827,646605358.0,572,22715314.0,108927464.36,29680508.0,historical,,,,108927464.36
Sumatera Utara,2020,5784850,50234.0,0.8683716950309861,646605358.0,572,21464976.0,105453222.16,28733848.0,historical,,,,105453222.16
Sumatera Utara,2021,5784850,59204.0,1.0234318953819026,646605358.0,572,27002431.0,124283404.96,33864688.0,historical,,,,124283404.96
Sumatera Utara,2022,5784850,49218.0,0.8508085775776381,646605358.0,572,25054722.0,103320394.32,28152696.0,historical,,,,103320394.32
Sumatera Utara,2023,5784850,65335.0,1.129415628754419,646605358.0,572,31631987.0,137153845.4,37371620.0,historical,,,,137153845.4
Sumatera Utara,2024,5784850,64259.0,1.1108153193254795,646605358.0,572,31182206.0,134895063.16,36756148.0,historical,,,,134895063.16
Yogyakarta,2001,133245,83.0,0.0622912679650268,10315651.0,323,44923.0,98389.03,26809.0,historical,,,,98389.03
Yogyakarta,2002,133245,33.0,0.0247664077451311,10315651.0,323,16772.0,39118.53,10659.0,historical,,,,39118.53
Yogyakarta,2003,133245,8.0,0.0060039776351833,10315651.0,323,4432.0,9483.28,2584.0,historical,,,,9483.28
Yogyakarta,2004,133245,70.0,0.0525348043078539,10315651.0,323,34080.0,82978.7,22610.0,historical,,,,82978.7
Yogyakarta,2005,133245,15.0,0.0112574580659687,10315651.0,323,7815.0,17781.15,4845.0,historical,,,,17781.15
Yogyakarta,2006,133245,61.0,0.0457803294682727,10315651.0,323,32811.0,72310.01,19703.0,historical,,,,72310.01
Yogyakarta,2007,133245,18.0,0.0135089496791624,10315651.0,323,9866.0,21337.38,5814.0,historical,,,,21337.38
Yogyakarta,2008,133245,28.0,0.0210139217231415,10315651.0,323,14506.0,33191.48,9044.0,historical,,,,33191.48
Yogyakarta,2009,133245,25.0,0.0187624301099478,10315651.0,323,13712.0,29635.25,8075.0,historical,,,,29635.25
Yogyakarta,2010,133245,143.0,0.1073211002289016,10315651.0,323,97185.0,169513.63,46189.0,historical,,,,169513.63
Yogyakarta,2011,133245,173.0,0.129836016360839,10315651.0,323,111356.0,205075.93,55879.0,historical,,,,205075.93
Yogyakarta,2012,133245,55.0,0.0412773462418852,10315651.0,323,30725.0,65197.55,17765.0,historical,,,,65197.55
Yogyakarta,2013,133245,27.0,0.0202634245187436,10315651.0,323,13291.0,32006.07,8721.0,historical,,,,32006.07
Yogyakarta,2014,133245,59.0,0.0442793350594769,10315651.0,323,29271.0,69939.19,19057.0,historical,,,,69939.19
Yogyakarta,2015,133245,42.0,0.0315208825847123,10315651.0,323,22184.0,49787.22,13566.0,historical,,,,49787.22
Yogyakarta,2016,133245,67.0,0.0502833126946602,10315651.0,323,35123.0,79422.47,21641.0,historical,,,,79422.47
Yogyakarta,2017,133245,108.0,0.0810536980749746,10315651.0,323,59040.0,128024.28,34884.0,historical,,,,128024.28
Yogyakarta,2018,133245,140.0,0.1050696086157079,10315651.0,323,69380.0,165957.4,45220.0,historical,,,,165957.4
Yogyakarta,2019,133245,69.0,0.051784307103456,10315651.0,323,37201.0,81793.29,22287.0,historical,,,,81793.29
Yogyakarta,2020,133245,56.0,0.0420278434462831,10315651.0,323,30667.0,66382.95999999999,18088.0,historical,,,,66382.95999999999
Yogyakarta,2021,133245,71.0,0.0532853015122518,10315651.0,323,40413.0,84164.11,22933.0,historical,,,,84164.11
Yogyakarta,2022,133245,36.0,0.0270178993583248,10315651.0,323,20041.0,42674.76,11628.0,historical,,,,42674.76
Yogyakarta,2023,133245,107.0,0.0803032008705767,10315651.0,323,56440.0,126838.87,34561.0,historical,,,,126838.87
Yogyakarta,2024,133245,108.0,0.0810536980749746,10315651.0,323,62309.0,128024.28,34884.0,historical,,,,128024.28
Aceh,2025,4984708,41547.109375,0.8334913374063234,,544,,,,forecast,41547.11,0.8334913374063234,82947972.925,82947972.925
Bali,2025,365485,183.57162475585938,0.050226856028526314,,491,,,,forecast,183.57162,0.050226856028526314,330790.5606613159,330790.5606613159
Bangka Belitung,2025,1332845,33721.94921875,2.5300728305804503,,283,,,,forecast,33721.95,2.5300728305804503,35023953.67808594,35023953.67808594
Banten,2025,561723,1807.8280029296875,0.32183620804732715,,513,,,,forecast,1807.828,0.32183620804732715,3403615.8593957517,3403615.8593957517
Bengkulu,2025,1795200,26019.755859375,1.4494070777281083,,499,,,,forecast,26019.756,1.4494070777281083,47650759.49794922,47650759.49794922
Gorontalo,2025,1002909,4150.71533203125,0.41386759237690063,,427,,,,forecast,4150.7153,0.41386759237690063,6504544.489672852,6504544.489672852
Jakarta Raya,2025,1302,0.05879075080156326,0.004515418648353553,,90,,,,forecast,0.05879075,0.004515418648353553,19.418584989756344,19.418584989756344
Jambi,2025,4484184,96507.234375,2.1521693662659698,,608,,,,forecast,96507.234,2.1521693662659698,215342382.495,215342382.495
Jawa Barat,2025,2007190,4475.599609375,0.2229783732170348,,478,,,,forecast,4475.5996,0.2229783732170348,7851365.370742187,7851365.370742187
Jawa Tengah,2025,1507023,2417.542236328125,0.16041840345688985,,465,,,,forecast,2417.5422,0.16041840345688985,4125656.7034057616,4125656.7034057616
Jawa Timur,2025,1917062,4196.0986328125,0.21888173845251221,,457,,,,forecast,4196.0986,0.21888173845251221,7037654.665966797,7037654.665966797
Kalimantan Barat,2025,13640399,201083.625,1.474177001713806,,592,,,,forecast,201083.62,1.474177001713806,436882327.02,436882327.02
Kalimantan Selatan,2025,2818008,33185.06640625,1.1776072461912812,,410,,,,forecast,33185.066,1.1776072461912812,49933569.42148437,49933569.42148437
Kalimantan Tengah,2025,14220881,142626.0625,1.0029340833384373,,535,,,,forecast,142626.06,1.0029340833384373,280039142.415625,280039142.415625
Kalimantan Timur,2025,11718039,104557.4765625,0.8922779362869504,,580,,,,forecast,104557.48,0.8922779362869504,222561044.6109375,222561044.6109375
Kalimantan Utara,2025,6837686,19613.2421875,0.28684034609808057,,617,,,,forecast,19613.242,0.28684034609808057,44412029.47695313,44412029.47695313
Kepulauan Riau,2025,689780,2195.0771484375,0.31822858714916347,,398,,,,forecast,2195.0771,0.31822858714916347,3206261.387636719,3206261.387636719
Lampung,2025,1783131,14010.318359375,0.7857144741118292,,542,,,,forecast,14010.318,0.7857144741118292,27868484.661367185,27868484.661367185
Maluku,2025,4147416,7090.67822265625,0.17096616839632797,,566,,,,forecast,7090.678,0.17096616839632797,14728898.617666015,14728898.617666015
Maluku Utara,2025,3073260,8646.234375,0.28133754954022766,,589,,,,forecast,8646.234,0.28133754954022766,18689959.61203125,18689959.61203125
Nusa Tenggara Barat,2025,1134688,4483.87255859375,0.3951634774135048,,565,,,,forecast,4483.8726,0.3951634774135048,9297533.94387207,9297533.94387207
Nusa Tenggara Timur,2025,2298069,4813.58154296875,0.2094620110609712,,428,,,,forecast,4813.5815,0.2094620110609712,7560981.344433594,7560981.344433594
Papua,2025,29567782,22801.46875,0.07711592553678866,,592,,,,forecast,22801.469,0.07711592553678866,49539383.065,49539383.065
Papua Barat,2025,9456462,10848.869140625,0.11472439841269388,,644,,,,forecast,10848.869,0.11472439841269388,25641085.236484375,25641085.236484375
Riau,2025,7848784,93999.6015625,1.1976326723031236,,449,,,,forecast,93999.6,1.1976326723031236,154895363.44273436,154895363.44273436
Sulawesi Barat,2025,1513864,9697.6669921875,0.6405903695568096,,563,,,,forecast,9697.667,0.6405903695568096,20037416.515927736,20037416.515927736
Sulawesi Selatan,2025,3038092,9432.048828125,0.3104596183435196,,561,,,,forecast,9432.049,0.3104596183435196,19419362.37076172,19419362.37076172
Sulawesi Tengah,2025,5659031,33480.51953125,0.5916299015016881,,564,,,,forecast,33480.52,0.5916299015016881,69300657.76734374,69300657.76734374
Sulawesi Tenggara,2025,3163838,20766.15234375,0.6563595336976799,,551,,,,forecast,20766.152,0.6563595336976799,41992690.28496093,41992690.28496093
Sulawesi Utara,2025,1305508,3438.28125,0.26336730606016967,,658,,,,forecast,3438.2812,0.26336730606016967,8302967.859375,8302967.859375
Sumatera Barat,2025,3810773,28145.8203125,0.7385855917552686,,693,,,,forecast,28145.82,0.7385855917552686,71583546.25898437,71583546.25898437
Sumatera Selatan,2025,7037599,113630.7734375,1.6146241557312373,,417,,,,forecast,113630.77,1.6146241557312373,173899399.36101562,173899399.36101562
Sumatera Utara,2025,5784850,64706.59375,1.1185526634225607,,572,,,,forecast,64706.594,1.1185526634225607,135834669.86375,135834669.86375
Yogyakarta,2025,133245,97.65072631835938,0.07328659710935448,,323,,,,forecast,97.65073,0.07328659710935448,115756.14748504639,115756.14748504639
Aceh,2026,4984708,43378.15625,0.8702246199777399,,544,,,,forecast,43378.156,0.8702246199777399,86603621.39,86603621.39
Bali,2026,365485,210.55621337890625,0.057610083417624865,,491,,,,forecast,210.55621,0.057610083417624865,379415.9798223877,379415.9798223877
Bangka Belitung,2026,1332845,34463.50390625,2.585709809186364,,283,,,,forecast,34463.504,2.585709809186364,35794139.792070314,35794139.792070314
Banten,2026,561723,1888.7547607421875,0.33624308791738766,,513,,,,forecast,1888.7548,0.33624308791738766,3555977.475596924,3555977.475596924
Bengkulu,2026,1795200,30338.90234375,1.6900012446384802,,499,,,,forecast,30338.902,1.6900012446384802,55560542.029179685,55560542.029179685
Gorontalo,2026,1002909,3868.259765625,0.3857039637320036,,427,,,,forecast,3868.2598,0.3857039637320036,6061911.196113281,6061911.196113281
Jakarta Raya,2026,1302,0.041543543338775635,0.0031907483363114927,,90,,,,forecast,0.041543543,0.0031907483363114927,13.721832364797592,13.721832364797592
Jambi,2026,4484184,97533.71875,2.1750605851588602,,608,,,,forecast,97533.72,2.1750605851588602,217632838.67,217632838.67
Jawa Barat,2026,2007190,4903.43994140625,0.24429376099951924,,478,,,,forecast,4903.44,0.24429376099951924,8601908.551611328,8601908.551611328
Jawa Tengah,2026,1507023,2504.9453125,0.16621812092449817,,465,,,,forecast,2504.9453,0.16621812092449817,4274814.423046875,4274814.423046875
Jawa Timur,2026,1917062,4289.41845703125,0.22374959479825118,,457,,,,forecast,4289.4185,0.22374959479825118,7194169.741948242,7194169.741948242
Kalimantan Barat,2026,13640399,245321.71875,1.7984937152498253,,592,,,,forecast,245321.72,1.7984937152498253,532995779.025,532995779.025
Kalimantan Selatan,2026,2818008,36535.23046875,1.296491367971631,,410,,,,forecast,36535.23,1.296491367971631,54974561.28632812,54974561.28632812
Kalimantan Tengah,2026,14220881,171244.0625,1.2041733736468225,,535,,,,forecast,171244.06,1.2041733736468225,336229154.515625,336229154.515625
Kalimantan Timur,2026,11718039,106905.921875,0.9123192188983156,,580,,,,forecast,106905.92,0.9123192188983156,227559945.303125,227559945.303125
Kalimantan Utara,2026,6837686,17321.009765625,0.25331683504660785,,617,,,,forecast,17321.01,0.25331683504660785,39221521.30318359,39221521.30318359
Kepulauan Riau,2026,689780,1781.800048828125,0.25831425220042986,,398,,,,forecast,1781.8,0.25831425220042986,2602604.059321289,2602604.059321289
Lampung,2026,1783131,15204.9375,0.8527100644876905,,542,,,,forecast,15204.9375,0.8527100644876905,30244749.37875,30244749.37875
Maluku,2026,4147416,7805.5693359375,0.1882031929263305,,566,,,,forecast,7805.5693,0.1882031929263305,16213884.735996094,16213884.735996094
Maluku Utara,2026,3073260,9672.39453125,0.314727505360757,,589,,,,forecast,9672.395,0.314727505360757,20908138.190585937,20908138.190585937
Nusa Tenggara Barat,2026,1134688,3588.61279296875,0.3162642764327066,,565,,,,forecast,3588.6128,0.3162642764327066,7441168.056860351,7441168.056860351
Nusa Tenggara Timur,2026,2298069,3985.66162109375,0.1734352458996553,,428,,,,forecast,3985.6616,0.1734352458996553,6260517.847949219,6260517.847949219
Papua,2026,29567782,20271.58203125,0.06855969795519325,,592,,,,forecast,20271.582,0.06855969795519325,44042849.984375,44042849.984375
Papua Barat,2026,9456462,11693.69921875,0.12365829015915253,,644,,,,forecast,11693.699,0.12365829015915253,27637824.22953125,27637824.22953125
Riau,2026,7848784,89094.390625,1.1351362277901902,,449,,,,forecast,89094.39,1.1351362277901902,146812409.70359376,146812409.70359376
Sulawesi Barat,2026,1513864,9337.794921875,0.6168186126280167,,563,,,,forecast,9337.795,0.6168186126280167,19293845.245527342,19293845.245527342
Sulawesi Selatan,2026,3038092,8261.2255859375,0.27192150816820226,,561,,,,forecast,8261.226,0.27192150816820226,17008789.522119142,17008789.522119142
Sulawesi Tengah,2026,5659031,35106.640625,0.6203648756297677,,564,,,,forecast,35106.64,0.6203648756297677,72666533.296875,72666533.296875
Sulawesi Tenggara,2026,3163838,25029.00390625,0.791096254177679,,551,,,,forecast,25029.004,0.791096254177679,50612900.82910156,50612900.82910156
Sulawesi Utara,2026,1305508,2575.13232421875,0.1972513630110846,,658,,,,forecast,2575.1323,0.1972513630110846,6218584.04446289,6218584.04446289
Sumatera Barat,2026,3810773,26616.27734375,0.6984482503615408,,693,,,,forecast,26616.277,0.6984482503615408,67693444.33113281,67693444.33113281
Sumatera Selatan,2026,7037599,115606.390625,1.6426964739678973,,417,,,,forecast,115606.39,1.6426964739678973,176922864.14859375,176922864.14859375
Sumatera Utara,2026,5784850,66929.890625,1.1569857580576852,,572,,,,forecast,66929.89,1.1569857580576852,140501903.59562498,140501903.59562498
Yogyakarta,2026,133245,90.34505462646484,0.06780371092833866,,323,,,,forecast,90.345055,0.06780371092833866,107095.93120475768,107095.93120475768
Aceh,2027,4984708,42347.22265625,0.8495426945018645,,544,,,,forecast,42347.223,0.8495426945018645,84545383.08875,84545383.08875
Bali,2027,365485,210.7443389892578,0.05766155628528061,,491,,,,forecast,210.74434,0.05766155628528061,379754.9765284729,379754.9765284729
Bangka Belitung,2027,1332845,34135.703125,2.5611157430158795,,283,,,,forecast,34135.703,2.5611157430158795,35453682.62265625,35453682.62265625
Banten,2027,561723,1881.9896240234375,0.33503873333002876,,513,,,,forecast,1881.9896,0.33503873333002876,3543240.685045166,3543240.685045166
Bengkulu,2027,1795200,31578.361328125,1.7590441916290662,,499,,,,forecast,31578.361,1.7590441916290662,57830400.45103516,57830400.45103516
Gorontalo,2027,1002909,3585.17041015625,0.35747714001532044,,427,,,,forecast,3585.1704,0.35747714001532044,5618284.698051758,5618284.698051758
Jakarta Raya,2027,1302,0.041543543338775635,0.0031907483363114927,,90,,,,forecast,0.041543543,0.0031907483363114927,13.721832364797592,13.721832364797592
Jambi,2027,4484184,96278.515625,2.1470688005889143,,608,,,,forecast,96278.516,2.1470688005889143,214832028.625,214832028.625
Jawa Barat,2027,2007190,5264.08935546875,0.26226163718774753,,478,,,,forecast,5264.0894,0.26226163718774753,9234581.392724609,9234581.392724609
Jawa Tengah,2027,1507023,2554.9833984375,0.16953844755106592,,465,,,,forecast,2554.9834,0.16953844755106592,4360206.918603515,4360206.918603515
Jawa Timur,2027,1917062,4299.048828125,0.22425194532701603,,457,,,,forecast,4299.049,0.22425194532701603,7210321.704042968,7210321.704042968
Kalimantan Barat,2027,13640399,256266.375,1.8787307834616862,,592,,,,forecast,256266.38,1.8787307834616862,556774576.98,556774576.98
Kalimantan Selatan,2027,2818008,36338.6171875,1.2895143373439677,,410,,,,forecast,36338.617,1.2895143373439677,54678717.282031246,54678717.282031246
Kalimantan Tengah,2027,14220881,169077.65625,1.188939393065732,,535,,,,forecast,169077.66,1.188939393065732,331975524.1640625,331975524.1640625
Kalimantan Timur,2027,11718039,105387.4921875,0.8993611660406661,,580,,,,forecast,105387.49,0.8993611660406661,224327815.87031248,224327815.87031248
Kalimantan Utara,2027,6837686,16844.490234375,0.24634781758587626,,617,,,,forecast,16844.49,0.24634781758587626,38142495.24181641,38142495.24181641
Kepulauan Riau,2027,689780,1614.7779541015625,0.2341004311666854,,398,,,,forecast,1614.778,0.2341004311666854,2358641.566437988,2358641.566437988
Lampung,2027,1783131,14667.423828125,0.8225656908059474,,542,,,,forecast,14667.424,0.8225656908059474,29175559.433476564,29175559.433476564
Maluku,2027,4147416,7946.93994140625,0.19161183593365724,,566,,,,forecast,7946.94,0.19161183593365724,16507542.58508789,16507542.58508789
Maluku Utara,2027,3073260,9494.82421875,0.3089495915981726,,589,,,,forecast,9494.824,0.3089495915981726,20524296.875976562,20524296.875976562
Nusa Tenggara Barat,2027,1134688,3301.352294921875,0.29094802226884176,,565,,,,forecast,3301.3523,0.29094802226884176,6845519.051135254,6845519.051135254
Nusa Tenggara Timur,2027,2298069,3069.174072265625,0.13355447866298292,,428,,,,forecast,3069.174,0.13355447866298292,4820935.865751953,4820935.865751953
Papua,2027,29567782,17582.603515625,0.059465412439881356,,592,,,,forecast,17582.604,0.059465412439881356,38200667.7021875,38200667.7021875
Papua Barat,2027,9456462,10990.27734375,0.11621975897275325,,644,,,,forecast,10990.277,0.11621975897275325,25975300.69640625,25975300.69640625
Riau,2027,7848784,87254.71875,1.111697286484123,,449,,,,forecast,87254.72,1.111697286484123,143780943.1978125,143780943.1978125
Sulawesi Barat,2027,1513864,8762.6875,0.5788292409357776,,563,,,,forecast,8762.6875,0.5788292409357776,18105552.539375,18105552.539375
Sulawesi Selatan,2027,3038092,8281.1845703125,0.2725784660343564,,561,,,,forecast,8281.185,0.2725784660343564,17049882.476279296,17049882.476279296
Sulawesi Tengah,2027,5659031,35393.7421875,0.6254382099603271,,564,,,,forecast,35393.742,0.6254382099603271,73260799.07906249,73260799.07906249
Sulawesi Tenggara,2027,3163838,26293.685546875,0.8310692755721059,,551,,,,forecast,26293.686,0.8310692755721059,53170302.10232422,53170302.10232422
Sulawesi Utara,2027,1305508,2461.2109375,0.1885251517033982,,658,,,,forecast,2461.211,0.1885251517033982,5943479.84453125,5943479.84453125
Sumatera Barat,2027,3810773,24484.60546875,0.6425102064266226,,693,,,,forecast,24484.605,0.6425102064266226,62271941.93472656,62271941.93472656
Sumatera Selatan,2027,7037599,117682.1015625,1.6721910634933876,,417,,,,forecast,117682.1,1.6721910634933876,180099511.41023436,180099511.41023436
Sumatera Utara,2027,5784850,65905.484375,1.1392773256869235,,572,,,,forecast,65905.484,1.1392773256869235,138351429.019375,138351429.019375
Yogyakarta,2027,133245,89.57315063476562,0.0672243991405048,,323,,,,forecast,89.57315,0.0672243991405048,106180.90849395751,106180.90849395751
Aceh,2028,4984708,42193.9921875,0.8464686835718361,,544,,,,forecast,42193.992,0.8464686835718361,84239461.5225,84239461.5225
Bali,2028,365485,210.33934020996094,0.057550744958058724,,491,,,,forecast,210.33934,0.057550744958058724,379025.1808781433,379025.1808781433
Bangka Belitung,2028,1332845,34204.43359375,2.5662724168039044,,283,,,,forecast,34204.434,2.5662724168039044,35525066.77480469,35525066.77480469
Banten,2028,561723,1882.644287109375,0.3351552788668748,,513,,,,forecast,1882.6443,0.3351552788668748,3544473.2257836913,3544473.2257836913
Bengkulu,2028,1795200,32317.2265625,1.8002020143995097,,499,,,,forecast,32317.227,1.8002020143995097,59183506.52070312,59183506.52070312
Gorontalo,2028,1002909,3552.9013671875,0.3542595955552797,,427,,,,forecast,3552.9014,0.3542595955552797,5567716.20350586,5567716.20350586
Jakarta Raya,2028,1302,0.041543543338775635,0.0031907483363114927,,90,,,,forecast,0.041543543,0.0031907483363114927,13.721832364797592,13.721832364797592
Jambi,2028,4484184,94114.15625,2.0988022848750187,,608,,,,forecast,94114.16,2.0988022848750187,210002563.69,210002563.69
Jawa Barat,2028,2007190,5641.0859375,0.2810439438966914,,478,,,,forecast,5641.086,0.2810439438966914,9895931.41671875,9895931.41671875
Jawa Tengah,2028,1507023,2582.89892578125,0.17139080994658012,,465,,,,forecast,2582.899,0.17139080994658012,4407846.161791992,4407846.161791992
Jawa Timur,2028,1917062,4384.4453125,0.22870649527766967,,457,,,,forecast,4384.4453,0.22870649527766967,7353547.833671875,7353547.833671875
Kalimantan Barat,2028,13640399,256355.59375,1.8793848607361119,,592,,,,forecast,256355.6,1.8793848607361119,556968417.205,556968417.205
Kalimantan Selatan,2028,2818008,36532.3359375,1.2963886524630164,,410,,,,forecast,36532.336,1.2963886524630164,54970205.88515625,54970205.88515625
Kalimantan Tengah,2028,14220881,169136.53125,1.1893533969519892,,535,,,,forecast,169136.53,1.1893533969519892,332091122.2828125,332091122.2828125
Kalimantan Timur,2028,11718039,105518.53125,0.9004794338882129,,580,,,,forecast,105518.53,0.9004794338882129,224606745.61875,224606745.61875
Kalimantan Utara,2028,6837686,16862.267578125,0.24660780822817838,,617,,,,forecast,16862.268,0.24660780822817838,38182750.08123047,38182750.08123047
Kepulauan Riau,2028,689780,1622.821533203125,0.2352665390708813,,398,,,,forecast,1622.8215,0.2352665390708813,2370390.5006884765,2370390.5006884765
Lampung,2028,1783131,14914.11328125,0.8364003139001005,,542,,,,forecast,14914.113,0.8364003139001005,29666259.292265624,29666259.292265624
Maluku,2028,4147416,8368.24609375,0.20177011647131612,,566,,,,forecast,8368.246,0.20177011647131612,17382688.150859375,17382688.150859375
Maluku Utara,2028,3073260,9553.0146484375,0.31084303470703745,,589,,,,forecast,9553.015,0.31084303470703745,20650083.054501954,20650083.054501954
Nusa Tenggara Barat,2028,1134688,3166.58349609375,0.2790708543752776,,565,,,,forecast,3166.5835,0.2790708543752776,6566069.208325195,6566069.208325195
Nusa Tenggara Timur,2028,2298069,2920.20654296875,0.1270721872567251,,428,,,,forecast,2920.2065,0.1270721872567251,4586943.629433594,4586943.629433594
Papua,2028,29567782,16679.462890625,0.056410937048389356,,592,,,,forecast,16679.463,0.056410937048389356,36238468.2546875,36238468.2546875
Papua Barat,2028,9456462,11364.9140625,0.12018145964632439,,644,,,,forecast,11364.914,0.12018145964632439,26860747.0884375,26860747.0884375
Riau,2028,7848784,88441.515625,1.126818060288065,,449,,,,forecast,88441.516,1.126818060288065,145736582.69234374,145736582.69234374
Sulawesi Barat,2028,1513864,8746.9140625,0.5777873086684141,,563,,,,forecast,8746.914,0.5777873086684141,18072961.305078126,18072961.305078126
Sulawesi Selatan,2028,3038092,8557.5048828125,0.28167365842813513,,561,,,,forecast,8557.505,0.28167365842813513,17618790.078076173,17618790.078076173
Sulawesi Tengah,2028,5659031,35431.09375,0.6260982445581231,,564,,,,forecast,35431.094,0.6260982445581231,73338112.33125,73338112.33125
Sulawesi Tenggara,2028,3163838,26910.31640625,0.850559238692057,,551,,,,forecast,26910.316,0.850559238692057,54417234.52722656,54417234.52722656
Sulawesi Utara,2028,1305508,2437.029541015625,0.1866728921627156,,658,,,,forecast,2437.0295,0.1866728921627156,5885085.157416992,5885085.157416992
Sumatera Barat,2028,3810773,24155.4140625,0.6338717646655941,,693,,,,forecast,24155.414,0.6338717646655941,61434706.139296874,61434706.139296874
Sumatera Selatan,2028,7037599,117828.4296875,1.67427029712122,,417,,,,forecast,117828.43,1.67427029712122,180323450.50945312,180323450.50945312
Sumatera Utara,2028,5784850,66391.8046875,1.1476841177817922,,572,,,,forecast,66391.805,1.1476841177817922,139372332.07218748,139372332.07218748
Yogyakarta,2028,133245,89.14681243896484,0.06690443351642826,,323,,,,forecast,89.14681,0.06690443351642826,105675.52293327331,105675.52293327331
Aceh,2029,4984708,43461.4296875,0.8718951980236355,,544,,,,forecast,43461.43,0.8718951980236355,86769875.1425,86769875.1425
Bali,2029,365485,211.900634765625,0.05797792926265784,,491,,,,forecast,211.90063,0.05797792926265784,381838.58682861325,381838.58682861325
Bangka Belitung,2029,1332845,34615.42578125,2.5971081244443277,,283,,,,forecast,34615.426,2.5971081244443277,35951927.37066406,35951927.37066406
Banten,2029,561723,1914.7786865234375,0.34087596315682955,,513,,,,forecast,1914.7787,0.34087596315682955,3604972.980904541,3604972.980904541
Bengkulu,2029,1795200,32895.265625,1.832401160037879,,499,,,,forecast,32895.266,1.832401160037879,60242086.797031246,60242086.797031246
Gorontalo,2029,1002909,3589.0234375,0.35786132515512376,,427,,,,forecast,3589.0234,0.35786132515512376,5624322.738671875,5624322.738671875
Jakarta Raya,2029,1302,0.041543543338775635,0.0031907483363114927,,90,,,,forecast,0.041543543,0.0031907483363114927,13.721832364797592,13.721832364797592
Jambi,2029,4484184,97821.375,2.181475492531083,,608,,,,forecast,97821.375,2.181475492531083,218274703.32,218274703.32
Jawa Barat,2029,2007190,5794.5986328125,0.2886920836000827,,478,,,,forecast,5794.5986,0.2886920836000827,10165232.597597657,10165232.597597657
Jawa Tengah,2029,1507023,2593.99169921875,0.1721268818869221,,465,,,,forecast,2593.9917,0.1721268818869221,4426776.534301758,4426776.534301758
Jawa Timur,2029,1917062,4454.7080078125,0.23237161906148576,,457,,,,forecast,4454.708,0.23237161906148576,7471391.723623047,7471391.723623047
Kalimantan Barat,2029,13640399,257167.578125,1.885337651229997,,592,,,,forecast,257167.58,1.885337651229997,558732566.9375,558732566.9375
Kalimantan Selatan,2029,2818008,37725.40625,1.3387260167465813,,410,,,,forecast,37725.406,1.3387260167465813,56765418.784375,56765418.784375
Kalimantan Tengah,2029,14220881,180512.78125,1.269350198837892,,535,,,,forecast,180512.78,1.269350198837892,354427820.3453125,354427820.3453125
Kalimantan Timur,2029,11718039,107090.921875,0.9138979813516579,,580,,,,forecast,107090.92,0.9138979813516579,227953736.303125,227953736.303125
Kalimantan Utara,2029,6837686,16980.189453125,0.24833239568364207,,617,,,,forecast,16980.19,0.24833239568364207,38449771.19576172,38449771.19576172
Kepulauan Riau,2029,689780,1628.4503173828125,0.236082565076229,,398,,,,forecast,1628.4503,0.236082565076229,2378612.240588379,2378612.240588379
