subnational1,year,extent_2000_ha,loss_ha,loss_rate_%,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,emission_Mg_CO2e,emission_estimated_CO2e,carbon_loss_MgC
Sulawesi Barat,2016,1513864,13677,0.9034497154301839,203031485,563,8989089,28259554.169999998,7700151
Sulawesi Barat,2017,1513864,12564,0.829929240671553,203031485,563,8326215,25959862.44,7073532
Sulawesi Barat,2018,1513864,12974,0.8570122547335823,203031485,563,8594563,26807008.54,7304362
Sulawesi Barat,2019,1513864,13036,0.8611077349088161,203031485,563,8436215,26935113.56,7339268
Sulawesi Barat,2020,1513864,8513,0.5623358505123314,203031485,563,5713166,17589645.73,4792819
Sulawesi Barat,2021,1513864,9848,0.6505207865435733,203031485,563,6784710,20348036.08,5544424
Sulawesi Barat,2022,1513864,10043,0.6634017322560019,203031485,563,6983860,20750947.03,5654209
Sulawesi Barat,2023,1513864,14697,0.9708269699259644,203031485,563,9912927,30367088.37,8274411
Sulawesi Barat,2024,1513864,8456,0.5585706509963907,203031485,563,6090388,17471871.759999998,4760728
Sulawesi Selatan,2001,3038092,8487,0.27935296231977175,359011789,561,5643722,17473629.69,4761207
Sulawesi Selatan,2002,3038092,12727,0.4189142395951143,359011789,561,8416685,26203238.49,7139847
Sulawesi Selatan,2003,3038092,5984,0.1969657271735023,359011789,561,4144140,12320278.08,3357024
Sulawesi Selatan,2004,3038092,17831,0.5869144186548663,359011789,561,11875849,36711710.97,10003191
Sulawesi Selatan,2005,3038092,8573,0.28218368633997915,359011789,561,5723537,17650692.509999998,4809453
Sulawesi Selatan,2006,3038092,13891,0.45722776005466587,359011789,561,9030688,28599763.169999998,7792851
Sulawesi Selatan,2007,3038092,9525,0.3135191429357636,359011789,561,6083308,19610736.75,5343525
Sulawesi Selatan,2008,3038092,8126,0.2674705045140174,359011789,561,4761796,16730377.62,4558686
Sulawesi Selatan,2009,3038092,23379,0.7695290333538287,359011789,561,14107126,48134321.73,13115619
Sulawesi Selatan,2010,3038092,8401,0.27652223829956435,359011789,561,5170605,17296566.87,4712961
Sulawesi Selatan,2011,3038092,14390,0.4736525424509857,359011789,561,8967364,29627139.3,8072790
Sulawesi Selatan,2012,3038092,16130,0.5309253307668101,359011789,561,10535098,33209573.099999998,9048930
Sulawesi Selatan,2013,3038092,9008,0.29650188341893535,359011789,561,5614021,18546300.96,5053488
Sulawesi Selatan,2014,3038092,21475,0.7068581201622597,359011789,561,14045258,44214233.25,12047475
Sulawesi Selatan,2015,3038092,28080,0.9242643079933064,359011789,561,18521794,57813069.6,15752880
Sulawesi Selatan,2016,3038092,30886,1.0166249080014693,359011789,561,19955900,63590258.82,17327046
Sulawesi Selatan,2017,3038092,24051,0.7916481791861472,359011789,561,15568084,49517882.37,13492611
Sulawesi Selatan,2018,3038092,19442,0.6399411209403797,359011789,561,12319199,40028550.54,10906962
Sulawesi Selatan,2019,3038092,22925,0.7545854437587802,359011789,561,14043763,47199594.75,12860925
Sulawesi Selatan,2020,3038092,14268,0.4696368641897612,359011789,561,9204426,29375957.16,8004348
Sulawesi Selatan,2021,3038092,10243,0.3371523969649372,359011789,561,6864991,21089005.41,5746323
Sulawesi Selatan,2022,3038092,15943,0.5247701517926383,359011789,561,10626634,32824564.41,8944023
Sulawesi Selatan,2023,3038092,26949,0.8870369955880204,359011789,561,16810527,55484487.629999995,15118389
Sulawesi Selatan,2024,3038092,9599,0.31595488220896534,359011789,561,6390102,19763093.13,5385039
Sulawesi Tengah,2001,5659031,17547,0.3100707523955957,785368439,564,12428948,36320184.36,9896508
Sulawesi Tengah,2002,5659031,33169,0.5861250804245463,785368439,564,23385492,68655849.72,18707316
Sulawesi Tengah,2003,5659031,20131,0.3557322799610039,785368439,564,13841708,41668754.28,11353884
Sulawesi Tengah,2004,5659031,40160,0.7096621312023207,785368439,564,28834641,83126380.8,22650240
Sulawesi Tengah,2005,5659031,18074,0.319383300780646,785368439,564,13144848,37411011.12,10193736
Sulawesi Tengah,2006,5659031,30635,0.5413470963491807,785368439,564,22045753,63410773.8,17278140
Sulawesi Tengah,2007,5659031,20347,0.3595491878379885,785368439,564,14464731,42115848.36,11475708
Sulawesi Tengah,2008,5659031,16733,0.29568666437769997,785368439,564,11829213,34635302.04,9437412
Sulawesi Tengah,2009,5659031,52427,0.9264306910494041,785368439,564,36157946,108517598.75999999,29568828
Sulawesi Tengah,2010,5659031,21980,0.3884057182227841,785368439,564,15667417,45495962.4,12396720
Sulawesi Tengah,2011,5659031,26195,0.46288843443338623,785368439,564,18729086,54220506.6,14773980
Sulawesi Tengah,2012,5659031,37172,0.6568615722373671,785368439,564,27777898,76941579.36,20965008
Sulawesi Tengah,2013,5659031,28515,0.5038848523713689,785368439,564,21307812,59022628.199999996,16082460
Sulawesi Tengah,2014,5659031,46762,0.8263252136275626,785368439,564,31992205,96791728.56,26373768
Sulawesi Tengah,2015,5659031,91932,1.624518402532165,785368439,564,57308397,190288208.16,51849648
Sulawesi Tengah,2016,5659031,74262,1.3122741331510641,785368439,564,41189343,153713428.56,41883768
Sulawesi Tengah,2017,5659031,36947,0.6528856265321749,785368439,564,25193733,76475856.36,20838108
Sulawesi Tengah,2018,5659031,37525,0.6630993892770688,785368439,564,25296803,77672247.0,21164100
Sulawesi Tengah,2019,5659031,45513,0.8042542972462954,785368439,564,30572299,94206448.44,25669332
Sulawesi Tengah,2020,5659031,26788,0.473367260225293,785368439,564,18237145,55447945.44,15108432
Sulawesi Tengah,2021,5659031,22583,0.39906125271269943,785368439,564,15613883,46744100.04,12736812
Sulawesi Tengah,2022,5659031,24645,0.43549858624206156,785368439,564,17154002,51012192.6,13899780
Sulawesi Tengah,2023,5659031,43093,0.7614907923282273,785368439,564,29829629,89197338.84,24304452
Sulawesi Tengah,2024,5659031,28744,0.5079314815557645,785368439,564,20285309,59496630.72,16211616
Sulawesi Tenggara,2001,3163838,15947,0.5040397137906555,418959491,551,10169831,32247544.99,8786797
Sulawesi Tenggara,2002,3163838,15851,0.5010054244243859,418959491,551,10377807,32053416.669999998,8733901
Sulawesi Tenggara,2003,3163838,13418,0.4241051532979881,418959491,551,9347131,27133477.06,7393318
Sulawesi Tenggara,2004,3163838,41603,1.3149535469262332,418959491,551,29328104,84128338.51,22923253
Sulawesi Tenggara,2005,3163838,16418,0.5189266959939163,418959491,551,11463861,33199987.06,9046318
Sulawesi Tenggara,2006,3163838,44384,1.4028531170053586,418959491,551,29285970,89751993.28,24455584
Sulawesi Tenggara,2007,3163838,9984,0.315566094092049,418959491,551,6969525,20189345.28,5501184
Sulawesi Tenggara,2008,3163838,8700,0.27498247381819174,418959491,551,5790844,17592879.0,4793700
Sulawesi Tenggara,2009,3163838,30091,0.9510916804210583,418959491,551,19951838,60849117.47,16580141
Sulawesi Tenggara,2010,3163838,7630,0.241162790256644,418959491,551,5476674,15429157.1,4204130
Sulawesi Tenggara,2011,3163838,22949,0.7253531944429519,418959491,551,14926665,46406779.33,12644899
Sulawesi Tenggara,2012,3163838,23041,0.728261055085627,418959491,551,15481424,46592818.97,12695591
Sulawesi Tenggara,2013,3163838,15485,0.4894371962154826,418959491,551,10210219,31313302.45,8532235
Sulawesi Tenggara,2014,3163838,39717,1.2553424037513932,418959491,551,25294326,80314525.89,21884067
Sulawesi Tenggara,2015,3163838,43540,1.3761766563269042,418959491,551,28523866,88045281.8,23990540
Sulawesi Tenggara,2016,3163838,38445,1.2151380696483196,418959491,551,25372965,77742325.64999999,21183195
Sulawesi Tenggara,2017,3163838,27135,0.8576608536846704,418959491,551,18303384,54871582.949999996,14951385
Sulawesi Tenggara,2018,3163838,24214,0.7653362782797349,418959491,551,15859900,48964824.38,13341914
Sulawesi Tenggara,2019,3163838,34956,1.104860615492955,418959491,551,23569141,70686974.52,19260756
Sulawesi Tenggara,2020,3163838,18920,0.5980078626023203,418959491,551,13097017,38259456.4,10424920
Sulawesi Tenggara,2021,3163838,12405,0.39208707904766305,418959491,551,8748481,25085018.849999998,6835155
Sulawesi Tenggara,2022,3163838,13369,0.42255640143395456,418959491,551,9496938,27034390.73,7366319
Sulawesi Tenggara,2023,3163838,34164,1.07982772822123,418959491,551,23182187,69085415.88,18824364
Sulawesi Tenggara,2024,3163838,16908,0.5344142146342512,418959491,551,11842099,34190850.36,9316308
Sulawesi Utara,2001,1305508,4520,0.3462253774009811,174301375,658,3294206,10915167.2,2974160
Sulawesi Utara,2002,1305508,7683,0.5885065430468446,174301375,658,5721596,18553369.38,5055414
Sulawesi Utara,2003,1305508,2910,0.22290173633558738,174301375,658,2303683,7027242.6,1914780
Sulawesi Utara,2004,1305508,6841,0.5240105767256884,174301375,658,5135478,16520057.26,4501378
Sulawesi Utara,2005,1305508,3473,0.26602671144106355,174301375,658,2625402,8386808.78,2285234
Sulawesi Utara,2006,1305508,4894,0.37487322942486756,174301375,658,3603132,11818324.84,3220252
Sulawesi Utara,2007,1305508,4278,0.3276885319737604,174301375,658,3172735,10330771.08,2814924
Sulawesi Utara,2008,1305508,1609,0.12324704253057048,174301375,658,1174697,3885509.7399999998,1058722
Sulawesi Utara,2009,1305508,6999,0.5361131452277581,174301375,658,5093019,16901605.14,4605342
Sulawesi Utara,2010,1305508,2037,0.15603121543491116,174301375,658,1489483,4919069.82,1340346
Sulawesi Utara,2011,1305508,3116,0.2386810345091719,174301375,658,2254193,7524703.76,2050328
Sulawesi Utara,2012,1305508,2671,0.20459468651283638,174301375,658,1871892,6450091.06,1757518
Sulawesi Utara,2013,1305508,1715,0.13136648722183242,174301375,658,1209358,4141484.9,1128470
Sulawesi Utara,2014,1305508,6875,0.526614926909678,174301375,658,4862561,16602162.5,4523750
Sulawesi Utara,2015,1305508,15596,1.1946307491030312,174301375,658,10853927,37662156.56,10262168
Sulawesi Utara,2016,1305508,8782,0.6726883328175699,174301375,658,5885109,21207300.52,5778556
Sulawesi Utara,2017,1305508,5777,0.44250973567377605,174301375,658,4201972,13950646.219999999,3801266
Sulawesi Utara,2018,1305508,7455,0.5710420771071492,174301375,658,5429694,18002781.3,4905390
Sulawesi Utara,2019,1305508,8921,0.6833355291579982,174301375,658,6485071,21542966.06,5870018
Sulawesi Utara,2020,1305508,3124,0.23929382278775774,174301375,658,2242271,7544022.64,2055592
Sulawesi Utara,2021,1305508,2824,0.21631426234078993,174301375,658,2165404,6819564.64,1858192
Sulawesi Utara,2022,1305508,2731,0.2091905986022299,174301375,658,2103626,6594982.66,1796998
Sulawesi Utara,2023,1305508,5793,0.44373531223094764,174301375,658,4498387,13989283.98,3811794
Sulawesi Utara,2024,1305508,3474,0.2661033099758868,174301375,658,2607491,8389223.64,2285892
Sumatera Barat,2001,3810773,15016,0.3940407890997443,514069620,693,9017154,38190342.96,10406088
Sumatera Barat,2002,3810773,15384,0.40369762250336083,514069620,693,10946027,39126281.04,10661112
Sumatera Barat,2003,3810773,9833,0.2580316382004386,514069620,693,6925240,25008367.23,6814269
Sumatera Barat,2004,3810773,26547,0.6966303162114353,514069620,693,19550162,67517250.57,18397071
Sumatera Barat,2005,3810773,29284,0.7684530146508334,514069620,693,23398786,74478290.03999999,20293812
Sumatera Barat,2006,3810773,32715,0.8584872413024864,514069620,693,23944895,83204386.64999999,22671495
Sumatera Barat,2007,3810773,31672,0.8311174661938666,514069620,693,23416049,80551714.32,21948696
Sumatera Barat,2008,3810773,34037,0.893178365649174,514069620,693,25112921,86566642.47,23587641
Sumatera Barat,2009,3810773,40537,1.063747433919575,514069620,693,29260461,103098157.47,28092141
Sumatera Barat,2010,3810773,22960,0.6025024319212926,514069620,693,15887809,58394397.6,15911280
Sumatera Barat,2011,3810773,42570,1.1170961901955325,514069620,693,30825617,108268706.7,29501010
Sumatera Barat,2012,3810773,36511,0.9580995771724005,514069620,693,28198779,92858791.41,25302123
Sumatera Barat,2013,3810773,22433,0.5886732166938309,514069620,693,15784603,57054073.23,15546069
Sumatera Barat,2014,3810773,30560,0.801937034822069,514069620,693,19153561,77723553.6,21178080
Sumatera Barat,2015,3810773,22500,0.5904313901667719,514069620,693,14375404,57224475.0,15592500
Sumatera Barat,2016,3810773,39172,1.0279279295827906,514069620,693,25164386,99626539.32,27146196
Sumatera Barat,2017,3810773,51512,1.3517467453453669,514069620,693,32806043,131010984.72,35697816
Sumatera Barat,2018,3810773,37400,0.9814281774327676,514069620,693,22459269,95119794.0,25918200
Sumatera Barat,2019,3810773,30977,0.8128796965864931,514069620,693,17493056,78784113.87,21467061
Sumatera Barat,2020,3810773,30395,0.7976072046275126,514069620,693,14199181,77303907.45,21063735
Sumatera Barat,2021,3810773,35801,0.939468186638249,514069620,693,18921715,91053041.31,24810093
Sumatera Barat,2022,3810773,35602,0.9342461490096629,514069620,693,21147747,90546922.62,24672186
Sumatera Barat,2023,3810773,35180,0.923172280269646,514069620,693,20412308,89473645.8,24379740
Sumatera Barat,2024,3810773,32209,0.8452090953725135,514069620,693,18836603,81917471.78999999,22320837
Sumatera Selatan,2001,7037599,59014,0.8385530349200062,551168979,417,31281401,90314435.46,24608838
Sumatera Selatan,2002,7037599,65958,0.9372230500771641,551168979,417,46501832,100941463.62,27504486
Sumatera Selatan,2003,7037599,30693,0.4361288558782619,551168979,417,19401195,46972260.269999996,12798981
Sumatera Selatan,2004,7037599,102154,1.4515461878404836,551168979,417,69740460,156335460.06,42598218
Sumatera Selatan,2005,7037599,87403,1.2419434525894413,551168979,417,65351204,133760677.17,36447051
Sumatera Selatan,2006,7037599,170369,2.420839834722041,551168979,417,143867576,260731013.91,71043873
Sumatera Selatan,2007,7037599,173988,2.4722636228634225,551168979,417,173093278,266269495.32,72552996
Sumatera Selatan,2008,7037599,189246,2.6890705196473967,551168979,417,154544676,289620185.94,78915582
Sumatera Selatan,2009,7037599,201438,2.862311421835771,551168979,417,151514614,308278700.82,83999646
Sumatera Selatan,2010,7037599,120180,1.7076846805281174,551168979,417,102276017,183922270.2,50115060
Sumatera Selatan,2011,7037599,132284,1.8796751562571268,551168979,417,109002471,202446110.76,55162428
Sumatera Selatan,2012,7037599,361299,5.1338389697963756,551168979,417,283338468,552928376.61,150661683
Sumatera Selatan,2013,7037599,100948,1.434409661590551,551168979,417,79944249,154489809.72,42095316
Sumatera Selatan,2014,7037599,159552,2.267136845961243,551168979,417,113533856,244176785.28,66533184
Sumatera Selatan,2015,7037599,169040,2.401955553307314,551168979,417,136997228,258697125.6,70489680
Sumatera Selatan,2016,7037599,275754,3.918296566769434,551168979,417,252613872,422011164.06,114989418
Sumatera Selatan,2017,7037599,124661,1.7713569642146418,551168979,417,91449446,190779947.79,51983637
Sumatera Selatan,2018,7037599,125458,1.7826818493068446,551168979,417,78647711,191999668.62,52315986
Sumatera Selatan,2019,7037599,102590,1.4577414825709734,551168979,417,64381568,157002710.1,42780030
Sumatera Selatan,2020,7037599,108366,1.539814928358379,551168979,417,67795114,165842242.74,45188622
Sumatera Selatan,2021,7037599,77866,1.1064284850557697,551168979,417,49699965,119165347.74,32470122
Sumatera Selatan,2022,7037599,87810,1.247726674964004,551168979,417,53559197,134383545.9,36616770
Sumatera Selatan,2023,7037599,139240,1.9785156841132892,551168979,417,82593587,213091503.6,58063080
Sumatera Selatan,2024,7037599,120445,1.7114501692977961,551168979,417,69986009,184327823.54999998,50225565
Sumatera Utara,2001,5784850,54337,0.9392983396285124,646605358,572,20198258,114066403.88,31080764
Sumatera Utara,2002,5784850,39735,0.686880385835415,646605358,572,19718932,83413301.39999999,22728420
Sumatera Utara,2003,5784850,37482,0.6479338271519572,646605358,572,17289127,78683713.67999999,21439704
Sumatera Utara,2004,5784850,72385,1.2512856858864103,646605358,572,32988896,151953487.4,41404220
Sumatera Utara,2005,5784850,74515,1.2881060010199055,646605358,572,42128425,156424868.6,42622580
Sumatera Utara,2006,5784850,66724,1.1534266229893602,646605358,572,36172537,140069689.76,38166128
Sumatera Utara,2007,5784850,52432,0.906367494403485,646605358,572,27915975,110067351.67999999,29991104
Sumatera Utara,2008,5784850,65671,1.1352239038177308,646605358,572,39202488,137859190.04,37563812
Sumatera Utara,2009,5784850,121059,2.0926903895520197,646605358,572,70173476,254131895.16,69245748
Sumatera Utara,2010,5784850,93338,1.6134904102958592,646605358,572,47346780,195938863.12,53389336
Sumatera Utara,2011,5784850,100568,1.7384720433546246,646605358,572,55309139,211116368.32,57524896
Sumatera Utara,2012,5784850,89313,1.5439121152666015,646605358,572,46721516,187489422.12,51087036
Sumatera Utara,2013,5784850,53252,0.9205424514032343,646605358,572,24688366,111788728.48,30460144
Sumatera Utara,2014,5784850,85505,1.4780849978823998,646605358,572,43983016,179495516.2,48908860
Sumatera Utara,2015,5784850,53040,0.9168777064228114,646605358,572,27395935,111343689.6,30338880
Sumatera Utara,2016,5784850,79282,1.3705109034806433,646605358,572,39048200,166431945.68,45349304
Sumatera Utara,2017,5784850,74551,1.2887283162052603,646605358,572,34312671,156500441.24,42643172
Sumatera Utara,2018,5784850,66196,1.1442993336041558,646605358,572,30145097,138961291.04,37864112
Sumatera Utara,2019,5784850,51889,0.8969809070243827,646605358,572,22715314,108927464.36,29680508
Sumatera Utara,2020,5784850,50234,0.8683716950309861,646605358,572,21464976,105453222.16,28733848
Sumatera Utara,2021,5784850,59204,1.0234318953819026,646605358,572,27002431,124283404.96,33864688
Sumatera Utara,2022,5784850,49218,0.8508085775776381,646605358,572,25054722,103320394.32,28152696
Sumatera Utara,2023,5784850,65335,1.129415628754419,646605358,572,31631987,137153845.4,37371620
Sumatera Utara,2024,5784850,64259,1.1108153193254795,646605358,572,31182206,134895063.16,36756148
Yogyakarta,2001,133245,83,0.062291267965026834,10315651,323,44923,98389.03,26809
Yogyakarta,2002,133245,33,0.024766407745131152,10315651,323,16772,39118.53,10659
Yogyakarta,2003,133245,8,0.0060039776351833085,10315651,323,4432,9483.28,2584
Yogyakarta,2004,133245,70,0.052534804307853955,10315651,323,34080,82978.7,22610
Yogyakarta,2005,133245,15,0.011257458065968704,10315651,323,7815,17781.15,4845
Yogyakarta,2006,133245,61,0.04578032946827273,10315651,323,32811,72310.01,19703
Yogyakarta,2007,133245,18,0.013508949679162446,10315651,323,9866,21337.38,5814
Yogyakarta,2008,133245,28,0.02101392172314158,10315651,323,14506,33191.479999999996,9044
Yogyakarta,2009,133245,25,0.018762430109947843,10315651,323,13712,29635.25,8075
Yogyakarta,2010,133245,143,0.10732110022890165,10315651,323,97185,169513.63,46189
Yogyakarta,2011,133245,173,0.12983601636083905,10315651,323,111356,205075.93,55879
Yogyakarta,2012,133245,55,0.04127734624188525,10315651,323,30725,65197.549999999996,17765
Yogyakarta,2013,133245,27,0.020263424518743665,10315651,323,13291,32006.07,8721
Yogyakarta,2014,133245,59,0.0442793350594769,10315651,323,29271,69939.19,19057
Yogyakarta,2015,133245,42,0.031520882584712376,10315651,323,22184,49787.22,13566
Yogyakarta,2016,133245,67,0.050283312694660215,10315651,323,35123,79422.47,21641
Yogyakarta,2017,133245,108,0.08105369807497466,10315651,323,59040,128024.28,34884
Yogyakarta,2018,133245,140,0.10506960861570791,10315651,323,69380,165957.4,45220
Yogyakarta,2019,133245,69,0.051784307103456044,10315651,323,37201,81793.29,22287
Yogyakarta,2020,133245,56,0.04202784344628316,10315651,323,30667,66382.95999999999,18088
Yogyakarta,2021,133245,71,0.05328530151225187,10315651,323,40413,84164.11,22933
Yogyakarta,2022,133245,36,0.027017899358324892,10315651,323,20041,42674.76,11628
Yogyakarta,2023,133245,107,0.08030320087057677,10315651,323,56440,126838.87,34561
Yogyakarta,2024,133245,108,0.08105369807497466,10315651,323,62309,128024.28,34884
