subnational1,year,extent_2000_ha,loss_ha,loss_rate_%,gfw_aboveground_carbon_stocks_2000__Mg_C,avg_gfw_aboveground_carbon_stocks_2000__Mg_C_ha-1,emission_Mg_CO2e,emission_estimated_CO2e,carbon_loss_MgC,lag_1,lag_2,lag_3,lag_5,lag_7,lag_10,roll_mean_3,roll_std_3,pct_change_3,roll_mean_5,roll_std_5,pct_change_5,roll_mean_7,roll_std_7,pct_change_7,roll_mean_10,roll_std_10,pct_change_10,trend,sin_year,cos_year,prov_enc,prov_mean_loss
Bengkulu,2024,1795200,20998,1.169674688057041,231746921,499,15097704,38454267.339999996,10478002,29912.0,23800.0,14326.0,18200.0,27232.0,20320.0,22679.333333333332,7853.201215640231,0.4657266508446183,20509.8,6333.073124479182,0.1537362637362638,22057.85714285714,5856.200543827343,-0.2289218566392479,21930.0,4915.655647463961,0.03336614173228347,23,0.5877852522923983,-0.8090169943750019,4,19871.458333333332
Gorontalo,2001,1002909,3499,0.3488850932636959,147238658,427,2403487,5483247.91,1494073,14410.5,14240.5,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,0,0.5877852522924594,0.8090169943749574,5,6036.458333333333
Gorontalo,2002,1002909,8013,0.7989757794575579,147238658,427,5583349,12557092.17,3421551,3499.0,14240.5,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,1,0.9510565162951407,0.3090169943749873,5,6036.458333333333
Gorontalo,2003,1002909,2806,0.27978610222861694,147238658,427,2069612,4397254.54,1198162,8013.0,3499.0,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,2,0.9510565162951742,-0.3090169943748839,5,6036.458333333333
Gorontalo,2004,1002909,6949,0.6928843992824872,147238658,427,4742109,10889708.41,2967223,2806.0,8013.0,3499.0,14513.5,14205.5,13514.5,4772.666666666667,2827.5222958154045,0.9859959988568163,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,3,0.5877852522925473,-0.8090169943748935,5,6036.458333333333
Gorontalo,2005,1002909,4241,0.42286987154367944,147238658,427,3057098,6646028.6899999995,1810907,6949.0,2806.0,8013.0,14513.5,14205.5,13514.5,5922.666666666667,2751.0420449955345,-0.47073505553475603,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,4,-1.1076377890021368e-13,-1.0,5,6036.458333333333
Gorontalo,2006,1002909,5250,0.5234772048112042,147238658,427,3664754,8227222.5,2241750,4241.0,6949.0,2806.0,3499.0,14205.5,13514.5,4665.333333333333,2103.8432292671464,0.8709907341411263,5101.6,2262.0717937326785,0.5004286939125464,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,5,-0.5877852522923587,-0.8090169943750306,5,6036.458333333333
Gorontalo,2007,1002909,4329,0.4316443465957529,147238658,427,2950708,6783932.609999999,1848483,5250.0,4241.0,6949.0,8013.0,14205.5,13514.5,5480.0,1368.572614076389,-0.37703266657072965,5451.8,2080.1665077586863,-0.4597529015350056,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,6,-0.9510565162951724,-0.30901699437488944,5,6036.458333333333
Gorontalo,2008,1002909,1794,0.1788796391297715,147238658,427,1193144,2811359.46,766038,4329.0,5250.0,4241.0,2806.0,3499.0,13514.5,4606.666666666667,558.8777445320346,-0.5769865597736383,4715.0,1524.3797099151475,-0.360655737704918,5012.428571428572,1872.2156087679232,-0.48728208059445555,16975.1,7256.98049774816,0.1856132422614606,7,-0.9510565162951424,0.30901699437498176,5,6036.458333333333
Gorontalo,2009,1002909,11263,1.1230330967216369,147238658,427,7295806,17650134.669999998,4809301,1794.0,4329.0,5250.0,6949.0,8013.0,13514.5,3791.0,1789.7114292532974,1.1453333333333333,4512.6,1869.3625384074098,0.620808749460354,4768.857142857143,2186.4611764653946,0.4055909147635093,16975.1,7256.98049774816,0.1856132422614606,8,-0.587785252292464,0.809016994374954,5,6036.458333333333
Gorontalo,2010,1002909,1570,0.15654461172449347,147238658,427,1039060,2460331.3,670390,11263.0,1794.0,4329.0,4241.0,2806.0,13514.5,5795.333333333333,4901.845604803686,-0.6373296373296373,5375.4,3531.5648514505533,-0.6298042914406979,5233.142857142857,3131.138633605529,-0.44048467569493943,16975.1,7256.98049774816,0.1856132422614606,9,-1.3703664537718588e-14,1.0,5,6036.458333333333
Gorontalo,2011,1002909,2979,0.2970359225014433,147238658,427,2003805,4668361.11,1272033,1570.0,11263.0,1794.0,5250.0,6949.0,3499.0,4875.666666666667,5532.726663529766,0.6605351170568561,4841.2,3926.039951401537,-0.4325714285714286,5056.571428571428,3319.978055004919,-0.5713052237732048,4971.4,3023.841456749211,-0.14861388968276645,10,0.5877852522924419,0.8090169943749701,5,6036.458333333333
Gorontalo,2012,1002909,3927,0.39156094919878076,147238658,427,2873117,6153962.43,1676829,2979.0,1570.0,11263.0,4329.0,4241.0,8013.0,5270.666666666667,5237.114122618794,-0.651336233685519,4387.0,3997.634988340106,-0.0928620928620929,4489.428571428572,3281.6912741828087,-0.07403914171186043,4919.4,3056.272428229393,-0.5099213777611382,11,0.951056516295134,0.3090169943750078,5,6036.458333333333
Gorontalo,2013,1002909,5938,0.5920776461274153,147238658,427,4891935,9305380.42,2535526,3927.0,2979.0,1570.0,1794.0,5250.0,2806.0,2825.3333333333335,1185.9900224425235,2.7821656050955412,4306.6,4003.1318114697397,2.309921962095875,4444.571428571428,3287.7933256792344,0.13104761904761908,4510.8,2863.8002646056143,1.1161796151104775,12,0.9510565162951808,-0.30901699437486335,5,6036.458333333333
Gorontalo,2014,1002909,10353,1.0322970478876947,147238658,427,7987904,16224082.77,4420731,5938.0,3927.0,2979.0,11263.0,4329.0,6949.0,4281.333333333333,1510.987866706155,2.475327291037261,5135.4,3775.381344977084,-0.0807955251709136,4542.857142857143,3325.9460523070893,1.3915453915453915,4824.0,2827.6763526887567,0.48985465534609296,13,0.5877852522925647,-0.8090169943748808,5,6036.458333333333
Gorontalo,2015,1002909,13286,1.3247463129755541,147238658,427,9449726,20820357.74,5673122,10353.0,5938.0,3927.0,1570.0,1794.0,4241.0,6739.333333333333,3287.0914701804722,2.3832442067736186,4953.4,3410.434913614535,7.462420382165606,5403.428571428572,3977.005693447552,6.405797101449275,5164.4,3280.536480516508,2.1327517095024757,14,1.3817110797565086e-13,-1.0,5,6036.458333333333
Gorontalo,2016,1002909,10910,1.0878354865695692,147238658,427,7375405,17096951.9,4658570,13286.0,10353.0,5938.0,2979.0,11263.0,5250.0,9859.0,3698.8245430136158,0.8373189626136746,7296.6,4389.0819427302695,2.662302786169856,7045.142857142857,4566.906736824946,-0.03134156086300277,6068.9,4133.653118005869,1.078095238095238,15,-0.5877852522925252,-0.8090169943749096,5,6036.458333333333
Gorontalo,2017,1002909,7869,0.784617547554165,147238658,427,5219093,12331431.209999999,3360063,10910.0,13286.0,10353.0,3927.0,1570.0,4329.0,11516.333333333334,1557.6752977861652,-0.23993045494059695,8882.8,3837.023546969821,1.0038197097020625,6994.714285714285,4514.215019036552,4.012101910828026,6634.9,4388.696147807163,0.8177408177408176,16,-0.9510565162950955,-0.3090169943751262,5,6036.458333333333
Gorontalo,2018,1002909,8007,0.7983775197949166,147238658,427,5422524,12547689.629999999,3418989,7869.0,10910.0,13286.0,5938.0,2979.0,1794.0,10688.333333333334,2715.2945205508036,-0.39733554117115766,9671.2,2839.496557490578,0.3484338160996969,7894.571428571428,3828.347635605673,1.687814702920443,6988.9,4324.331070941582,3.4632107023411374,17,-0.9510565162951491,0.3090169943749612,5,6036.458333333333
Gorontalo,2019,1002909,10959,1.0927212738144736,147238658,427,7232751,17173739.31,4679493,8007.0,7869.0,10910.0,10353.0,3927.0,11263.0,8928.666666666666,1717.2717703768437,0.0044912923923006165,10085.0,2248.7546553594575,0.05853375833091867,8612.857142857143,3166.905189011884,1.7906799083269673,7610.2,3922.6968840893264,-0.02699103258456892,18,-0.5877852522924816,0.8090169943749413,5,6036.458333333333
Gorontalo,2020,1002909,3030,0.30212112963389504,147238658,427,2153085,4748282.7,1293810,10959.0,8007.0,7869.0,13286.0,5938.0,1570.0,8945.0,1745.539458161827,-0.614944719786504,10206.2,2282.881665790154,-0.7719403883787446,9617.42857142857,2471.798053856246,-0.4897271808689795,7579.8,3892.3033683297062,0.9299363057324841,19,-3.5264875970351066e-14,1.0,5,6036.458333333333
Gorontalo,2021,1002909,2199,0.2192621663580644,147238658,427,1505559,3446030.91,938973,3030.0,10959.0,8007.0,10910.0,10353.0,2979.0,7332.0,4007.3655935040274,-0.725365305357812,8155.0,3233.487513506259,-0.7984417965169569,9202.0,3299.158175454244,-0.7875977977397856,7725.8,3662.422598347787,-0.2618328298086606,20,0.5877852522924245,0.8090169943749828,5,6036.458333333333
Gorontalo,2022,1002909,2819,0.28108233149767325,147238658,427,1956899,4417626.71,1203713,2199.0,3030.0,10959.0,7869.0,13286.0,3927.0,5396.0,4835.583418782048,-0.7427685007756182,6412.8,3692.200319592768,-0.6417588003558267,8037.142857142857,4153.8261650583945,-0.787821767273822,7647.8,3781.131835251876,-0.2821492233256939,21,0.9510565162951273,0.30901699437502833,5,6036.458333333333
Gorontalo,2023,1002909,8242,0.8218093565817038,147238658,427,5633273,12915955.78,3519334,2819.0,2199.0,3030.0,8007.0,10910.0,5938.0,2682.6666666666665,431.94945691969315,1.72013201320132,5402.8,3880.198216586489,0.029349319345572722,6541.857142857143,3819.9692157822096,-0.24454628780934917,7537.0,3916.103675849206,0.3880094307847761,22,0.9510565162951875,-0.30901699437484287,5,6036.458333333333
Gorontalo,2024,1002909,4643,0.4629532689406517,147238658,427,3435632,7275998.87,1982561,8242.0,2819.0,2199.0,10959.0,7869.0,10353.0,4420.0,3324.434237580868,1.111414279217826,5449.8,3920.838775058338,-0.5763299571128753,6160.714285714285,3424.0792783990632,-0.40996314652433596,7767.4,3879.177954154677,-0.5515309572104704,23,0.5877852522923983,-0.8090169943750019,5,6036.458333333333
Jakarta Raya,2001,1302,4,0.30721966205837176,51609,90,1002,1321.2,360,14410.5,14240.5,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,0,0.5877852522924594,0.8090169943749574,6,0.9166666666666666
Jakarta Raya,2002,1302,0,0.0,51609,90,20,0.0,0,4.0,14240.5,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,1,0.9510565162951407,0.3090169943749873,6,0.9166666666666666
Jakarta Raya,2003,1302,0,0.0,51609,90,121,0.0,0,0.0,4.0,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,2,0.9510565162951742,-0.3090169943748839,6,0.9166666666666666
Jakarta Raya,2004,1302,1,0.07680491551459294,51609,90,673,330.3,90,0.0,0.0,4.0,14513.5,14205.5,13514.5,1.3333333333333333,2.3094010517554837,-0.75,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,3,0.5877852522925473,-0.8090169943748935,6,0.9166666666666666
Jakarta Raya,2005,1302,0,0.0,51609,90,161,0.0,0,1.0,0.0,0.0,14513.5,14205.5,13514.5,0.3333333333333333,0.5773501691775407,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,4,-1.1076377890021368e-13,-1.0,6,0.9166666666666666
Jakarta Raya,2006,1302,4,0.30721966205837176,51609,90,1459,1321.2,360,0.0,1.0,0.0,4.0,14205.5,13514.5,0.3333333333333333,0.5773501691775407,0.0633849853059043,1.0,1.7320511343136558,0.0,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,5,-0.5877852522923587,-0.8090169943750306,6,0.9166666666666666
Jakarta Raya,2007,1302,2,0.15360983102918588,51609,90,829,660.6,180,4.0,0.0,1.0,0.0,14205.5,13514.5,1.6666666666666667,2.0816659717277735,1.0,1.0,1.7320511343136558,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,6,-0.9510565162951724,-0.30901699437488944,6,0.9166666666666666
Jakarta Raya,2008,1302,2,0.15360983102918588,51609,90,120,660.6,180,2.0,4.0,0.0,0.0,4.0,13514.5,2.0,1.9999999711290002,0.0633849853059043,1.4,1.6733203912775934,0.05911762543411603,1.5714285714285714,1.8126539377734627,-0.5,16975.1,7256.98049774816,0.1856132422614606,7,-0.9510565162951424,0.30901699437498176,6,0.9166666666666666
Jakarta Raya,2009,1302,0,0.0,51609,90,38,0.0,0,2.0,2.0,4.0,1.0,0.0,13514.5,2.6666666666666665,1.1547004883732115,-1.0,1.8,1.4832400789668458,-1.0,1.2857142857142858,1.4960264872353473,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,8,-0.587785252292464,0.809016994374954,6,0.9166666666666666
Jakarta Raya,2010,1302,2,0.15360983102918588,51609,90,694,660.6,180,0.0,2.0,2.0,0.0,0.0,13514.5,1.3333333333333333,1.1547004883732128,0.0,1.6,1.673320391275827,0.05911762543411603,1.2857142857142858,1.4960264872353473,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,9,-1.3703664537718588e-14,1.0,6,0.9166666666666666
Jakarta Raya,2011,1302,4,0.30721966205837176,51609,90,900,1321.2,360,2.0,0.0,2.0,4.0,1.0,4.0,1.3333333333333333,1.1547004883732128,1.0,2.0,1.4142139625416175,0.0,1.5714285714285714,1.397276266452811,3.0,1.5,1.5811387007611466,0.0,10,0.5877852522924419,0.8090169943749701,6,0.9166666666666666
Jakarta Raya,2012,1302,1,0.07680491551459294,51609,90,265,330.3,90,4.0,2.0,0.0,2.0,0.0,0.0,2.0,1.9999999711290002,0.0633849853059043,2.0,1.4142139625416175,-0.5,2.0,1.6329931656541956,0.041157114531337746,1.5,1.5811387007611466,0.1856132422614606,11,0.951056516295134,0.3090169943750078,6,0.9166666666666666
Jakarta Raya,2013,1302,0,0.0,51609,90,128,0.0,0,1.0,4.0,2.0,2.0,4.0,0.0,2.3333333333333335,1.5275251938509344,-1.0,1.8,1.483240078966846,-1.0,2.142857142857143,1.4638501136599393,-1.0,1.6,1.5055451696021358,0.1856132422614606,12,0.9510565162951808,-0.30901699437486335,6,0.9166666666666666
Jakarta Raya,2014,1302,0,0.0,51609,90,0,0.0,0,0.0,1.0,4.0,0.0,2.0,1.0,1.6666666666666667,2.081665971727774,-1.0,1.4,1.6733203912775936,0.05911762543411603,1.5714285714285714,1.397276266452811,-1.0,1.6,1.5055451696021358,-1.0,13,0.5877852522925647,-0.8090169943748808,6,0.9166666666666666
Jakarta Raya,2015,1302,0,0.0,51609,90,59,0.0,0,0.0,0.0,1.0,2.0,2.0,0.0,0.3333333333333333,0.5773501691775442,-1.0,1.4,1.6733203912775936,-1.0,1.2857142857142858,1.4960264872353473,-1.0,1.5,1.5811387007611466,0.1856132422614606,14,1.3817110797565086e-13,-1.0,6,0.9166666666666666
Jakarta Raya,2016,1302,0,0.0,51609,90,0,0.0,0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0633849853059043,1.0,1.732051134313656,-1.0,1.0,1.5275252357165716,0.041157114531337746,1.5,1.5811387007611466,-1.0,15,-0.5877852522925252,-0.8090169943749096,6,0.9166666666666666
Jakarta Raya,2017,1302,1,0.07680491551459294,51609,90,459,330.3,90,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0633849853059043,0.2,0.4472148610018109,0.0,1.0,1.5275252357165716,-0.5,1.1,1.370320170185925,-0.5,16,-0.9510565162950955,-0.3090169943751262,6,0.9166666666666666
Jakarta Raya,2018,1302,0,0.0,51609,90,0,0.0,0,1.0,0.0,0.0,0.0,4.0,2.0,0.3333333333333333,0.5773501691775442,0.0633849853059043,0.2,0.4472148610018109,0.05911762543411603,0.8571428571428571,1.4638501136647657,-1.0,1.0,1.3333331799731722,-1.0,17,-0.9510565162951491,0.3090169943749612,6,0.9166666666666666
Jakarta Raya,2019,1302,0,0.0,51609,90,0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.5773501691775442,0.0633849853059043,0.2,0.4472148610018109,0.05911762543411603,0.2857142857142857,0.4879500492065981,-1.0,0.8,1.3165610218941262,0.1856132422614606,18,-0.5877852522924816,0.8090169943749413,6,0.9166666666666666
Jakarta Raya,2020,1302,0,0.0,51609,90,45,0.0,0,0.0,0.0,1.0,0.0,0.0,2.0,0.3333333333333333,0.5773501691775442,-1.0,0.2,0.4472148610018109,0.05911762543411603,0.14285714285714285,0.37796448944867317,0.041157114531337746,0.8,1.3165610218941262,-1.0,19,-3.5264875970351066e-14,1.0,6,0.9166666666666666
Jakarta Raya,2021,1302,1,0.07680491551459294,51609,90,0,330.3,90,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0633849853059043,0.2,0.4472148610018109,0.05911762543411603,0.14285714285714285,0.37796448944867317,0.041157114531337746,0.6,1.264910902409949,-0.75,20,0.5877852522924245,0.8090169943749828,6,0.9166666666666666
Jakarta Raya,2022,1302,0,0.0,51609,90,0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,0.5773501691775442,0.0633849853059043,0.4,0.5477235907781929,-1.0,0.2857142857142857,0.4879500492065981,0.041157114531337746,0.3,0.48304546821790306,-1.0,21,0.9510565162951273,0.30901699437502833,6,0.9166666666666666
Jakarta Raya,2023,1302,0,0.0,51609,90,156,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773501691775442,0.0633849853059043,0.2,0.4472148610018109,0.05911762543411603,0.2857142857142857,0.4879500492065981,0.041157114531337746,0.2,0.4216365363785344,0.1856132422614606,22,0.9510565162951875,-0.30901699437484287,6,0.9166666666666666
Jakarta Raya,2024,1302,0,0.0,51609,90,282,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.5773501691775442,-1.0,0.2,0.4472148610018109,0.05911762543411603,0.2857142857142857,0.4879500492065981,-1.0,0.2,0.4216365363785344,0.1856132422614606,23,0.5877852522923983,-0.8090169943750019,6,0.9166666666666666
Jambi,2001,4484184,46911,1.0461435123982423,491042919,608,33838923,104675328.96,28521888,14410.5,14240.5,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,0,0.5877852522924594,0.8090169943749574,7,83582.125
Jambi,2002,4484184,45074,1.005177307621632,491042919,608,36485693,100576320.64,27404992,46911.0,14240.5,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,1,0.9510565162951407,0.3090169943749873,7,83582.125
Jambi,2003,4484184,21497,0.4793960283520926,491042919,608,17595846,47967545.92,13070176,45074.0,46911.0,14297.0,14513.5,14205.5,13514.5,15178.666666666668,4017.0082175396165,0.0633849853059043,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,2,0.9510565162951742,-0.3090169943748839,7,83582.125
Jambi,2004,4484184,97086,2.165076187774632,491042919,608,90868809,216633816.96,59028288,21497.0,45074.0,46911.0,14513.5,14205.5,13514.5,37827.333333333336,14172.278657059112,1.0695785636631068,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,3,0.5877852522925473,-0.8090169943748935,7,83582.125
Jambi,2005,4484184,71003,1.5834096013901302,491042919,608,62426580,158433254.07999998,43169824,97086.0,21497.0,45074.0,14513.5,14205.5,13514.5,54552.333333333336,38675.61676732943,0.5752540267116297,17240.6,5139.581227977338,0.05911762543411603,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,4,-1.1076377890021368e-13,-1.0,7,83582.125
Jambi,2006,4484184,119577,2.6666390139209275,491042919,608,84511396,266819334.72,72702816,71003.0,97086.0,21497.0,46911.0,14205.5,13514.5,63195.333333333336,38394.58261699603,4.5624970926175745,56314.2,28745.000447034257,1.5490183539042017,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,5,-0.5877852522923587,-0.8090169943750306,7,83582.125
Jambi,2007,4484184,118972,2.653147150072343,491042919,608,94719368,265469361.92,72334976,119577.0,71003.0,97086.0,45074.0,14205.5,13514.5,95888.66666666667,24309.125330487186,0.2254290010918154,70847.4,39251.72730339391,1.6394817411367972,17640.071428571428,6234.743617288343,0.041157114531337746,16975.1,7256.98049774816,0.1856132422614606,6,-0.9510565162951724,-0.30901699437488944,7,83582.125
Jambi,2008,4484184,124204,2.7698238966108435,491042919,608,104494916,277143837.44,75516032,118972.0,119577.0,71003.0,21497.0,46911.0,13514.5,103184.0,27871.20515872969,0.7492781995126967,85627.0,40994.87310018167,4.777736428338838,74302.85714285714,38661.21973170086,1.6476519366459894,16975.1,7256.98049774816,0.1856132422614606,7,-0.9510565162951424,0.30901699437498176,7,83582.125
Jambi,2009,4484184,125511,2.7989707826440666,491042919,608,99153690,280060224.96,76310688,124204.0,118972.0,119577.0,97086.0,45074.0,13514.5,120917.66666666667,2862.0790229016525,0.04962492787074435,106168.4,22294.062781377426,0.29278165749953655,85344.71428571429,40526.72250797113,1.78455428850335,16975.1,7256.98049774816,0.1856132422614606,8,-0.587785252292464,0.809016994374954,7,83582.125
Jambi,2010,4484184,36678,0.8179414582452459,491042919,608,27040260,81841822.08,22300224,125511.0,124204.0,118972.0,71003.0,21497.0,13514.5,122895.66666666667,3460.264777922878,-0.6917089735399926,111853.4,23011.687254523473,-0.48343027759390444,96835.71428571429,38561.18500821899,0.7061915616132484,16975.1,7256.98049774816,0.1856132422614606,9,-1.3703664537718588e-14,1.0,7,83582.125
Jambi,2011,4484184,48905,1.090610911595064,491042919,608,35827156,109124660.8,29734240,36678.0,125511.0,124204.0,119577.0,97086.0,46911.0,95464.33333333333,50914.652137997895,-0.6062526166629094,104988.4,38291.955621252855,-0.5910166670848073,99004.42857142857,33743.87697966915,-0.49627134705312814,80651.3,40951.38042456907,0.04250602204173859,10,0.5877852522924419,0.8090169943749701,7,83582.125
Jambi,2012,4484184,152388,3.3983440465422468,491042919,608,122705274,340032487.68,92651904,48905.0,36678.0,125511.0,118972.0,71003.0,45074.0,70364.66666666667,48147.829051093606,0.21414059325477441,90854.0,44155.15159638792,0.280872810409172,92121.42857142857,38743.89834480236,1.146219173837725,80850.7,40773.30573372186,2.3808403957935838,11,0.951056516295134,0.3090169943750078,7,83582.125
Jambi,2013,4484184,66707,1.4876062177644807,491042919,608,52585003,148847331.52,40557856,152388.0,48905.0,36678.0,124204.0,119577.0,21497.0,79323.66666666667,63570.216975666626,0.8187196684661104,97537.2,51408.15857137852,-0.46292389939132395,103747.85714285714,43294.32732444503,-0.4421418834725741,91582.1,44282.10789033323,2.1030841512769225,12,0.9510565162951808,-0.30901699437486335,7,83582.125
Jambi,2014,4484184,77432,1.7267801678075654,491042919,608,56982242,172778667.52,47078656,66707.0,152388.0,48905.0,125511.0,118972.0,97086.0,89333.33333333333,55327.62458603598,0.5833145895102749,86037.8,50372.108052969146,-0.383066026085363,96195.0,44662.692201284335,-0.3491577850250479,96103.1,38225.35612929084,-0.20243907463485977,13,0.5877852522925647,-0.8090169943748808,7,83582.125
Jambi,2015,4484184,60611,1.3516617516141174,491042919,608,42872357,135244960.96,36851488,77432.0,66707.0,152388.0,36678.0,124204.0,71003.0,98842.33333333333,46680.940653904276,-0.6022587080347535,76422.0,45285.221943808545,0.6525164949015758,90260.71428571429,43884.858169662875,-0.5120044443013108,94137.7,38671.86254184762,-0.14636001295719903,14,1.3817110797565086e-13,-1.0,7,83582.125
Jambi,2016,4484184,157246,3.5066803681561685,491042919,608,131627877,350872434.56,95605568,60611.0,77432.0,66707.0,48905.0,125511.0,119577.0,68250.0,8515.99360027939,1.3572638553675027,81208.6,41106.11205526495,2.215335855229527,81176.0,42238.44878780467,0.25284636406370753,93098.5,39493.51912304377,0.31501877451349336,15,-0.5877852522925252,-0.8090169943749096,7,83582.125
Jambi,2017,4484184,86203,1.9223787427099335,491042919,608,58454834,192349926.07999998,52411424,157246.0,60611.0,77432.0,152388.0,36678.0,118972.0,98429.66666666667,51626.130111924256,0.11327358198160975,102876.8,47826.40212999508,-0.4343189752473948,85709.57142857143,48958.65453236073,1.3502644637112167,96865.4,43855.23902872573,-0.27543455602999023,16,-0.9510565162950955,-0.3090169943751262,7,83582.125
Jambi,2018,4484184,69978,1.5605514849524462,491042919,608,45538792,156146110.07999998,42546624,86203.0,157246.0,60611.0,66707.0,48905.0,124204.0,101353.33333333333,50067.257327851825,0.1545429047532627,89639.8,39051.32775847703,0.04903533362315793,92784.57142857143,44021.69582852352,0.4308966363357529,93588.5,43239.824990009714,-0.4365881936169528,17,-0.9510565162951491,0.3090169943749612,7,83582.125
Jambi,2019,4484184,67673,1.5091485987194102,491042919,608,44214471,151002825.28,41145184,69978.0,86203.0,157246.0,77432.0,152388.0,125511.0,104475.66666666667,46414.908341322116,-0.5696361115704056,90294.0,38595.848138109344,-0.12603316458311808,95795.0,41147.58472458213,-0.5559164763629683,88165.9,42365.13654317927,-0.4608201671566635,18,-0.5877852522924816,0.8090169943749413,7,83582.125
Jambi,2020,4484184,78387,1.7480772421470663,491042919,608,57069177,174909616.32,47659296,67673.0,69978.0,86203.0,60611.0,66707.0,36678.0,74618.0,10098.882363905412,-0.09066969827036186,88342.2,39641.483810523525,0.2932800976720398,83692.85714285714,33470.35647369457,0.17509406808880623,82382.1,40612.0154372789,1.1371666939309666,19,-3.5264875970351066e-14,1.0,7,83582.125
Jambi,2021,4484184,73131,1.630865281174903,491042919,608,44299867,163181588.16,44463648,78387.0,67673.0,69978.0,157246.0,77432.0,48905.0,72012.66666666667,5639.357262430983,0.045057017919917675,91897.4,37258.147676716275,-0.5349261666433487,85361.42857142857,32766.172693074466,-0.05554551089988635,86553.0,37412.3481991946,0.49536857172068305,20,0.5877852522924245,0.8090169943749828,7,83582.125
Jambi,2022,4484184,75657,1.6871966003179175,491042919,608,48864898,168818003.52,45999456,73131.0,78387.0,67673.0,86203.0,60611.0,152388.0,73063.66666666667,5357.317363506951,0.11797910540392764,75074.4,7405.232528422001,-0.12233912972866379,84747.0,32979.27967173729,0.24823876854036397,88975.6,35435.76732373978,-0.5035238995196472,21,0.9510565162951273,0.30901699437502833,7,83582.125
